##################### Startup Complete ######################{"device_name": "ECE362CarTeam07",#  "pid": [0.405000,0.070000,0.000000]#}#{"csv": "time (ms), bus_voltage (mV), shunt_voltage (V), load_voltage (V), total_current (mA), power (mW), arrowX
31643, 8.080, 73.840, 8.154, 778.900, 6286.000, 1.788, 1073494928
31715, 8.068, 74.300, 8.142, 758.900, 6124.000, 1.788, 1073494928
31787, 8.116, 62.650, 8.179, 633.400, 5138.000, 1.788, 1073494928
31860, 8.124, 59.060, 8.183, 593.200, 4816.000, 1.788, 1073494928
31931, 8.104, 62.560, 8.167, 628.800, 5102.000, 1.788, 1073494928
32003, 8.124, 60.930, 8.185, 646.000, 5242.000, 1.788, 1073494928
32075, 8.112, 64.760, 8.177, 623.000, 5062.000, 1.788, 1073494928
32147, 8.104, 65.900, 8.170, 660.600, 5352.000, 1.788, 1073494928
32219, 8.116, 60.920, 8.177, 642.300, 5210.000, 1.788, 1073494928
32291, 8.112, 64.730, 8.177, 628.100, 5092.000, 1.788, 1073494928
32363, 8.108, 62.800, 8.171, 646.100, 5246.000, 1.788, 1073494928
32435, 8.112, 63.020, 8.175, 642.100, 5206.000, 1.788, 1073494928
32507, 8.112, 61.480, 8.173, 655.400, 5308.000, 1.788, 1073494928
32580, 8.100, 68.090, 8.168, 677.800, 5492.000, 1.788, 1073494928
32651, 8.100, 65.370, 8.165, 646.200, 5234.000, 1.788, 1073494928
32723, 8.088, 72.170, 8.160, 669.200, 5416.000, 1.788, 1073494928
32795, 8.108, 66.360, 8.174, 634.900, 5152.000, 1.788, 1073494928
32867, 8.088, 69.410, 8.157, 671.100, 5434.000, 1.788, 1073494928
32939, 8.112, 64.440, 8.176, 648.500, 5260.000, 1.788, 1073494928
33011, 8.100, 67.690, 8.168, 682.400, 5522.000, 1.788, 1073494928
33083, 8.100, 64.190, 8.164, 676.700, 5478.000, 1.788, 1073494928
33155, 8.108, 66.320, 8.174, 647.100, 5246.000, 1.788, 1073494928
33227, 8.112, 65.170, 8.177, 641.300, 5200.000, 1.788, 1073494928
33299, 8.108, 64.670, 8.173, 624.500, 5062.000, 1.788, 1073494928
33371, 8.112, 65.200, 8.177, 654.400, 5308.000, 1.788, 1073494928
33443, 8.108, 64.270, 8.172, 649.300, 5266.000, 1.788, 1073494928
33515, 8.104, 64.660, 8.169, 649.800, 5266.000, 1.788, 1073494928
33587, 8.112, 64.910, 8.177, 643.400, 5206.000, 1.788, 1073494928
33659, 8.116, 64.040, 8.180, 651.600, 5194.000, 1.788, 1073494928
